2021-09-11 22:36:17,230 INFO  Logger.cs: 70 - 
2021-09-11 22:50:31,271 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_front_wheel-1
2021-09-11 22:50:31,272 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_front_wheel-1
2021-09-11 22:50:31,273 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_front_wheel-1
2021-09-11 22:50:31,276 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_rear_wheel-1
2021-09-11 22:50:31,299 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_rear_wheel-1
2021-09-11 22:50:31,303 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_rear_wheel-1
2021-09-11 22:50:31,304 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_rear_wheel-3
2021-09-11 22:50:31,304 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_rear_wheel-3
2021-09-11 22:50:31,305 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_rear_wheel-3
2021-09-11 22:50:31,307 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-2
2021-09-11 22:50:31,308 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base_link-2
2021-09-11 22:50:31,309 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_link-2
2021-09-11 22:50:31,310 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_front_wheel-1
2021-09-11 22:50:31,311 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_front_wheel-1
2021-09-11 22:50:31,312 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_front_wheel-1
2021-09-11 22:50:32,098 INFO  SwAddin.cs: 316 - Loading config tree
2021-09-11 22:50:32,225 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-09-11 22:50:32,237 INFO  SwAddin.cs: 321 - Showing property manager
2021-09-11 22:50:57,466 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:50:57,838 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:50:58,295 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:50:58,808 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:51:02,080 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:51:02,527 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:51:02,820 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:52:46,609 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:53:06,006 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:53:12,362 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:53:32,571 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:55:32,294 INFO  SwAddin.cs: 271 - Assembly export called for file simple_car
2021-09-11 22:55:32,296 INFO  SwAddin.cs: 276 - Save is required
2021-09-11 22:55:32,297 INFO  SwAddin.cs: 290 - Saving assembly
2021-09-11 22:55:32,681 INFO  SwAddin.cs: 293 - Opening property manager
2021-09-11 22:55:32,683 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from simple_car
2021-09-11 22:55:32,685 INFO  ExportHelperExtension.cs: 1142 - Found 42 in simple_car
2021-09-11 22:55:32,688 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in simple_car
2021-09-11 22:55:32,689 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-11 22:55:32,691 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-11 22:55:32,693 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_front_wheel-1
2021-09-11 22:55:32,694 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_front_wheel-1
2021-09-11 22:55:32,696 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_front_wheel-1
2021-09-11 22:55:32,697 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_rear_wheel-1
2021-09-11 22:55:32,698 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_rear_wheel-1
2021-09-11 22:55:32,700 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_rear_wheel-1
2021-09-11 22:55:32,701 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_rear_wheel-3
2021-09-11 22:55:32,703 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_rear_wheel-3
2021-09-11 22:55:32,704 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_rear_wheel-3
2021-09-11 22:55:32,705 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_link-2
2021-09-11 22:55:32,707 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base_link-2
2021-09-11 22:55:32,708 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base_link-2
2021-09-11 22:55:32,710 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_front_wheel-1
2021-09-11 22:55:32,711 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_front_wheel-1
2021-09-11 22:55:32,713 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_front_wheel-1
2021-09-11 22:55:32,714 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from simple_car
2021-09-11 22:55:32,715 INFO  ExportHelperExtension.cs: 1142 - Found 42 in simple_car
2021-09-11 22:55:32,718 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in simple_car
2021-09-11 22:55:32,720 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-11 22:55:32,721 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-11 22:55:32,724 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_front_wheel-1
2021-09-11 22:55:32,726 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_front_wheel-1
2021-09-11 22:55:32,727 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_front_wheel-1
2021-09-11 22:55:32,728 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_rear_wheel-1
2021-09-11 22:55:32,730 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_rear_wheel-1
2021-09-11 22:55:32,731 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_rear_wheel-1
2021-09-11 22:55:32,732 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_rear_wheel-3
2021-09-11 22:55:32,733 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_rear_wheel-3
2021-09-11 22:55:32,735 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_rear_wheel-3
2021-09-11 22:55:32,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-2
2021-09-11 22:55:32,752 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base_link-2
2021-09-11 22:55:32,753 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_link-2
2021-09-11 22:55:32,754 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_front_wheel-1
2021-09-11 22:55:32,755 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_front_wheel-1
2021-09-11 22:55:32,756 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_front_wheel-1
2021-09-11 22:55:32,784 INFO  SwAddin.cs: 316 - Loading config tree
2021-09-11 22:55:32,786 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-09-11 22:55:32,788 INFO  SwAddin.cs: 321 - Showing property manager
2021-09-11 22:55:45,311 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:55:48,950 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:55:49,222 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:55:49,465 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:55:49,792 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:56:21,832 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:56:25,517 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:57:03,721 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:57:05,934 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:57:41,815 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:57:44,344 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:58:19,203 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:58:21,506 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 22:58:59,113 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2021-09-11 22:59:01,325 INFO  ExportHelperExtension.cs: 338 - Creating joint left_front_wheel
2021-09-11 22:59:01,551 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-11 22:59:01,555 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2021-09-11 22:59:01,593 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2021-09-11 22:59:02,328 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-11 22:59:02,432 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-11 22:59:02,434 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-11 22:59:02,435 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-11 22:59:05,151 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child left_front_wheel failed
2021-09-11 22:59:05,165 INFO  ExportHelperExtension.cs: 338 - Creating joint left_rear_wheel
2021-09-11 22:59:05,166 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-11 22:59:05,167 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2021-09-11 22:59:05,168 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2021-09-11 22:59:05,366 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-11 22:59:05,367 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-11 22:59:05,368 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-11 22:59:05,369 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-11 22:59:06,066 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child left_rear_wheel failed
2021-09-11 22:59:06,085 INFO  ExportHelperExtension.cs: 338 - Creating joint right_rear_wheel
2021-09-11 22:59:06,086 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-11 22:59:06,087 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2021-09-11 22:59:06,087 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2021-09-11 22:59:06,274 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-11 22:59:06,277 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-11 22:59:06,278 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-11 22:59:06,278 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-11 22:59:06,840 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child right_rear_wheel failed
2021-09-11 22:59:06,853 INFO  ExportHelperExtension.cs: 338 - Creating joint right_front_wheel
2021-09-11 22:59:06,853 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-11 22:59:06,854 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2021-09-11 22:59:06,855 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2021-09-11 22:59:07,018 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-11 22:59:07,018 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-11 22:59:07,019 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-11 22:59:07,020 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-11 22:59:07,578 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child right_front_wheel failed
2021-09-11 22:59:08,002 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from simple_car
2021-09-11 22:59:08,105 INFO  ExportHelperExtension.cs: 1142 - Found 51 in simple_car
2021-09-11 22:59:08,109 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in simple_car
2021-09-11 22:59:08,119 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-11 22:59:08,122 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-11 22:59:08,126 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_front_wheel-1
2021-09-11 22:59:08,132 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_front_wheel-1
2021-09-11 22:59:08,134 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_front_wheel-1
2021-09-11 22:59:08,135 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from right_rear_wheel-1
2021-09-11 22:59:08,136 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_rear_wheel-1
2021-09-11 22:59:08,138 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in right_rear_wheel-1
2021-09-11 22:59:08,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_rear_wheel-3
2021-09-11 22:59:08,141 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_rear_wheel-3
2021-09-11 22:59:08,143 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_rear_wheel-3
2021-09-11 22:59:08,144 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_link-2
2021-09-11 22:59:08,145 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base_link-2
2021-09-11 22:59:08,147 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base_link-2
2021-09-11 22:59:08,148 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from left_front_wheel-1
2021-09-11 22:59:08,149 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_front_wheel-1
2021-09-11 22:59:08,150 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in left_front_wheel-1
2021-09-11 22:59:08,151 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from simple_car
2021-09-11 22:59:08,156 INFO  ExportHelperExtension.cs: 1142 - Found 51 in simple_car
2021-09-11 22:59:08,161 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in simple_car
2021-09-11 22:59:08,162 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-11 22:59:08,163 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-11 22:59:08,164 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_front_wheel-1
2021-09-11 22:59:08,165 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_front_wheel-1
2021-09-11 22:59:08,167 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_front_wheel-1
2021-09-11 22:59:08,168 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from right_rear_wheel-1
2021-09-11 22:59:08,169 INFO  ExportHelperExtension.cs: 1142 - Found 24 in right_rear_wheel-1
2021-09-11 22:59:08,170 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in right_rear_wheel-1
2021-09-11 22:59:08,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_rear_wheel-3
2021-09-11 22:59:08,172 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_rear_wheel-3
2021-09-11 22:59:08,174 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_rear_wheel-3
2021-09-11 22:59:08,187 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_link-2
2021-09-11 22:59:08,189 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base_link-2
2021-09-11 22:59:08,191 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_link-2
2021-09-11 22:59:08,193 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from left_front_wheel-1
2021-09-11 22:59:08,194 INFO  ExportHelperExtension.cs: 1142 - Found 24 in left_front_wheel-1
2021-09-11 22:59:08,196 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in left_front_wheel-1
2021-09-11 22:59:08,320 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-11 23:01:49,712 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2021-09-11 23:01:49,804 INFO  Serialization.cs: 275 - URDF Configuration found
